bilayers,density,packing_fraction,mean_wt_CN_3,std_dev_wt_CN_3,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,min_MeanBondLength,max_MeanBondLength,mean_BondLengthVariation,lattice_constant,Area,static_dielectric_constant,layer_thickness,avg_surf_NN_thickness,mean_surf_Z,mean_surf_period,mean_surf_group,mean_surf_mass,mean_surf_kai_P,mean_surf_kai_A,mean_surf_EA,mean_surf_IE1,mean_surf_Rvdw,mean_surf_Rcov,mean_surf_MP,mean_surf_BP,mean_surf_Cp_g,mean_surf_Cp_mol,mean_surf_rho,mean_surf_E_fusion,mean_surf_E_vapor,mean_surf_Thermal_Cond,mean_surf_Ratom,mean_surf_Mol_Volume,mean_surf_Elemental_polarizability,mean_surf_Z_NN,mean_surf_period_NN,mean_surf_group_NN,mean_surf_mass_NN,mean_surf_kai_P_NN,mean_surf_kai_A_NN,mean_surf_EA_NN,mean_surf_IE1_NN,mean_surf_Rvdw_NN,mean_surf_Rcov_NN,mean_surf_MP_NN,mean_surf_BP_NN,mean_surf_Cp_g_NN,mean_surf_Cp_mol_NN,mean_surf_rho_NN,mean_surf_E_fusion_NN,mean_surf_E_vapor_NN,mean_surf_Thermal_Cond_NN,mean_surf_Ratom_NN,mean_surf_Mol_Volume_NN,mean_surf_Elemental_polarizability_NN,Y_Corr
BMDS_ISbTe-ISbTe_211,41.4825713772,2.3740954429,0.7125342803,0.4065379196,2,4,10,0.7413369831,1.1344428807,0.2818849154,4.1879297809,15.1887409387,5.981153,4.01667,3.1471119003,219.8663134947,20.9396489043,69.100841384,532.9234874553,9.9672728784,9.4584394101,1016.4105578125,3931.837874752,8.4596181573,5.7165241509,2323.274985576,3598.2692677072,0.8710893944,167.8522256165,23.410527475,52.8935531321,149.7813086121,0.0586100773,498.3636439213,9.66113521144517E-05,148.4621107312,6.2818946713,0,6.2818946713,23.0011573389,1.3820168277,1.1495867248,584.2162044287,439.1044375222,0.1675171912,0.1465775423,1461.6921917615,4191.2801246757,0.0251275787,62.1907572456,4.6360382674,29.6086635506,134.8722785923,0.9590568595,58.6310169319,2.04706007687997E-05,31.6188698454,0.047
BMDS_Li2Rh-Li2Rh_511,28.2239375539,5.216917923,0.580236743,0.4102893357,1,0,2.6666666667,0.7993350083,1.1003324993,0.3128911085,2.7824974418,6.7051972343,10.851208,3.9137,2.5318027234,8.3474923253,5.5649948836,2.7824974418,19.3133147434,2.7268474929,2.5376376669,165.8368475301,1447.4551692145,5.064145344,3.6172466743,1262.3912643616,4493.7333684763,9.9669058365,69.1728864027,1.4886361314,8.3474923253,409.305373686,2.3567753332,464.6770727774,3.6089E-05,456.6426114143,116.8648925548,8.3474923253,22.2599795342,267.0209757518,3.6172466743,1.8030583423,139.4031218332,555.1082396353,0.7790992837,0.1112998977,4962.0555129025,6547.2164805107,9.2907589581,0.333899693,33.1534570188,52.0327021613,969.1160339979,1.8169708295,16.6949846507,1.30777379763707E-05,272.9977802567,0.075
BMDS_HfTe2-HfTe2_503,53.5450037167,2.8689771727,0.6649690151,0.4702040998,2,2.6666666667,7.3333333333,0.7278866574,1.1360566721,0.299441009,3.9093158363,13.2352228478,9.651443,3.70009,2.9183755102,203.2844234873,19.5465791815,62.5490533807,496.1097715471,8.2095632562,8.4363035747,743.5518720633,3398.3682564913,8.0531906228,5.3557626957,2825.106182257,4929.647269568,0.7896817989,100.5866964679,24.3941308185,68.4130271352,197.9286607916,0.0918689222,480.8458478643,7.99415995363964E-05,148.5540017792,78.1863167259,3.9093158363,46.9117900355,201.6640120732,3.127452669,3.9014972046,743.5518720633,824.083778291,0.6645836922,1.0555152758,6971.6393034983,14132.1767482064,0.2267403185,0,27.6388629626,31.2745266904,2386.4027591079,0.8072737202,332.2918460851,2.75567673300435E-05,254.1055293592,0.181
BMDS_MoSb2-MoSb2_409,60.310585227,4.0989225194,0.5280857061,0.3734129838,1.6666666667,2,8.3333333333,0.7831379553,1.1084310224,0.3031699224,3.3138884261,9.5107585859,200.764913,4.08534,2.7987726821,169.00830973,16.5694421304,49.7083263912,403.4990547594,6.7934712735,6.5747546373,341.9932855714,2763.7829473499,6.8266101577,4.6394437965,2995.0260817217,6163.8324725069,0.6859749042,83.60940499,22.1931107895,65.2836019938,225.2449963206,0.8052748875,440.7471606685,6.02498054745423E-05,142.4972023214,29.8249958347,0,29.8249958347,85.5645991614,0.3645277269,1.703338651,103.7247077363,496.089097384,0.3645277269,0.1988333056,6601.9948002031,10113.9874763931,0.1458110907,3.8772494585,11.8736622306,54.0163813451,1731.2747304365,3.7678911405,188.8916402865,2.9321284793947E-05,145.8110907475,2.495
BMDS_BrBiS-BrBiS_43,34.410005549,1.7895367306,0.6814103376,0.4505538215,2,4,6.6666666667,0.6677163796,1.1754291389,0.3034488891,4.107384243,14.6104670908,3.416716,3.35116,2.9126847029,104.7382981966,14.3758448505,67.7718400096,229.9498531525,11.3774543531,10.8311722488,1077.3668869402,4393.8742939546,7.4959762435,4.5386595885,1343.4432382021,2156.1097476018,2.4274640876,202.0627678346,10.4327559772,15.4643016749,50.7775377041,0.0080299362,373.7719661135,8.61934583394599E-05,82.9691617087,236.1745939728,10.2684606075,6.1610763645,628.4129489044,3.0805381823,2.5753299204,702.7734439782,1506.3831711221,1.0063091395,1.622416776,892.6167436898,5389.1551067984,1.92636321,108.8251455184,29.7374619194,29.3061865738,684.4442417937,0.3152212037,213.5839806363,1.89966521238981E-05,114.1852819555,0.056
BMDS_TeTaS-TeTaS_60,49.1927268174,2.4746682213,0.7501325733,0.3258590969,2,2.6666666667,4.3333333333,0.6999482632,1.1566992691,0.3268045905,3.5421602472,10.866110878,16.474467,3.3355,2.6471484259,120.4334484061,14.168640989,56.6745639558,281.5477217117,8.2886549785,8.4073173468,691.0754642363,3309.9716430325,6.8363692772,4.2683030979,1967.7054389437,3504.7373242269,1.6116829125,85.7734103869,14.5228570137,34.0578707772,107.3805878951,0.0463845884,373.6979060837,6.51916882703102E-05,101.6599990958,138.1442496423,7.0843204945,38.9637627196,359.3987364896,2.9754146077,3.6608226155,581.2684965719,614.3876948836,1.0272264717,1.3283100927,9686.0017744726,16795.3830526998,1.1157804779,5.3663727746,44.4541111028,93.4598981234,2503.1915143201,1.9903575537,334.7341433641,2.65821415754051E-05,160.4598591999,0.226
BMDS_HgCl2-HgCl2_403,33.4982035183,1.6729234227,0.6666666667,0.4714045208,2,3.3333333333,3.3333333333,0.6521654507,1.1739172747,0.2808907439,3.9940119344,13.8149012127,2.157467,2.91647,2.728337483,67.8982028841,11.9820358031,67.8982028841,141.5997051088,12.6210777126,11.4588202397,1393.910165091,4997.3077322687,6.9895208851,3.9940119344,685.3724479358,955.0081936243,1.9131317166,135.5927111595,12.836754357,12.7808381899,40.7389217305,0.0003554671,315.5269428143,0.0440579456,58.3125742416,251.6227518646,11.9820358031,19.9700596718,659.5591488041,4.6330538439,4.4293592352,1393.910165091,974.9383131768,1.9171257285,1.278083819,250.5044285229,1560.7400435891,1.3539700457,23.8282752004,41.2182031626,3.6345508603,196.105985977,0.3327451283,367.4490979609,0.0439988343,77.1243704525,0.074
BMDS_Ga2Te2-Ga2Te2_602,40.7654882477,2.5749529878,0.6433980348,0.3566019652,2,2.5,10,0.7452133849,1.2547866149,0.2877119879,4.1315799137,14.7829786666,5.04317,5.01791,2.7043787776,214.8421555143,20.6578995687,66.1052786198,524.3160831627,8.6763178188,8.9159494538,785.8264995926,3591.5824190107,8.5110546223,5.6602644818,2985.7275404605,5209.9222712211,0.8345791426,106.3055511804,25.7810586617,72.3026484904,209.1818910325,0.097092128,508.1843293895,8.44866776559875E-05,157.000036722,86.7631781885,4.1315799137,12.3947397412,236.2499368373,1.198158175,1.6608951253,666.4238400856,1200.2239649403,0.7850001836,0.5784211879,1734.2306687907,5024.001175103,0.7065001652,1.2394739741,1.388210851,49.2071167726,848.7504616788,1.580329317,53.7105388786,3.5696850454679E-05,49.5789589648,0.139
BMDS_Al2Se2-Al2Se2_593,26.2964590419,2.1752056486,0.7818197411,0.2181802589,2,2.5,5,0.7586159827,1.2413840173,0.294376401,3.7785417632,12.3647907115,3.51706,4.91595,2.4729013866,128.4704199483,15.1141670527,60.4566682109,298.353657621,9.6352814961,9.1969706516,736.8156438209,3555.6077991562,7.17922935,4.4586792806,1866.5996310129,3619.8430091303,1.212911906,95.8351547396,18.2087927568,20.4041255212,99.451219207,0.077082252,389.189801608,6.19114067897699E-05,109.199856956,79.3493770269,3.7785417632,11.3356252896,196.4029330377,3.5518292574,3.1021827876,576.2276188856,1373.4999309174,0.2267125058,0.2267125058,1660.5557486665,6929.8455936795,2.1764400556,4.3944440706,8.0067299962,20.0262713449,999.3487255269,8.8780617268,56.6781264478,2.41637745755617E-05,109.199856956,0.035
BMDS_Al2Te2-Al2Te2_594,31.9818607482,2.4514200394,0.699923419,0.300076581,2,2.5,5,0.7525482674,1.2474517326,0.2880263984,4.1156043996,14.6688484911,4.255966,5.13383,2.6995161786,214.0114287813,20.5780219982,65.8496703942,522.2887185341,8.6427692392,8.8814742944,782.7879568115,3577.6949046071,8.4781450633,5.6383780275,2974.1826754439,5189.777147946,0.8313520887,105.8945012027,25.6813714538,72.0230769937,208.3730507538,0.0967167034,506.2193411557,8.416E-05,156.3929671863,160.508571586,8.2312087993,12.3468131989,411.2435384252,2.0166461558,2.2430043978,607.8747698268,1200.933363815,0.9054329679,0.535028572,867.6105634881,6300.9903358488,2.8603450577,6.2968747314,14.5692395747,27.9861099176,988.4447086615,9.6572657238,20.5780219982,4.30451064158348E-05,81.4889671129,0.003
BMDS_SWSe-SeWS_357,53.9299723254,2.298184136,0.6815685716,0.4324498781,2,2.6666666667,4.6666666667,0.7257468336,1.1389968888,0.3224703612,3.2470065327,9.1305685841,5.659311,3.2476,2.539186516,110.3982221123,12.9880261309,51.9521045234,256.3836358231,8.2798666584,7.9032139006,633.1662738792,3055.4331472839,6.1693124122,3.8314677086,1604.0212271607,3110.63225834,1.042289097,82.3538266892,15.6473244811,17.5338352767,85.461211941,0.0662389333,334.4416728695,5.32022020385189E-05,93.8384887954,129.8802613086,6.4940130654,32.4700653271,340.546045151,0.6169312412,3.1301142975,377.9515604079,555.2381170941,0.9091618292,1.0390420905,10393.6679112175,15812.9218143172,0.6136842347,3.5489781403,46.8575512736,96.1113933683,1286.6588086533,5.5835524337,292.2305879443,2.21932896511002E-05,126.9579554291,0.01
BMDS_Bi2O2-Bi2O2_596,54.5228994802,2.636050226,0.696052622,0.303947378,2,3.5,5,0.8473549482,1.1526450779,0.4087218654,3.9835807225,13.7430106123,3.870781,3.4167,2.3036993905,31.8686457804,7.9671614451,63.7372915607,63.7349014123,13.7035176856,14.3807264084,561.684881879,5234.0267113532,6.0550426983,2.5494916624,218.3002235955,359.3189811737,3.6569271033,117.029634467,5.6925368525,0.8843549204,13.5875954865,0.0010652095,191.2118746822,0.0446001698,21.1129778295,298.768554191,15.9343228902,3.9835807225,768.7553914177,5.656684626,6.3737291561,198.3823199828,2433.5694634034,2.1909693974,3.4258794214,1950.3611217585,6958.5188061434,3.1709302551,15.3686544276,33.266882614,42.5366749553,699.4733538492,0.3124425934,378.4401686419,0.0445150486,170.0988968527,0.087
BMDS_Rh2Te2-Rh2Te2_649,47.0829913418,2.6815805609,0,0,1.5,2,9,0.7023478535,1.2976521465,0.2431769642,4.0504833434,16.4065299103,12.008679,3.2769,2.6050182886,210.6251338562,20.2524167169,64.8077334942,514.0245634511,8.5060150211,8.740943055,770.4019319126,3521.0851704081,8.3439956874,5.5491621804,2927.1222929335,5107.6594960135,0.8181976354,104.2189364254,25.2750160627,70.8834585093,205.0759716758,0.0951863586,498.2094512368,8.28283338889617E-05,153.9183670488,28.3533834037,0,28.3533834037,97.207549758,0.7290870018,2.4221890393,326.0639091428,605.952308171,0.1620193337,0.1215145003,6133.8089462277,10964.658410554,0.1660698171,3.0378625075,25.1535015624,17.0120300422,1801.4929718057,5.9805386565,202.5241671695,4.93308366391346E-05,113.4135336149,0.018
BMDS_Li2Ti-Li2Ti_513,13.8716122073,5.0101438268,0.4864139735,0.3439466191,1.3333333333,0,0.6666666667,0.8354421245,1.0822789423,0.2796422086,2.8988840708,7.2774279981,27.094792,4.69396,2.8826179136,8.6966522125,5.7977681416,2.8988840708,20.1211543356,2.8409063894,2.6437822726,172.7734906209,1507.9994936411,5.2759690089,3.7685492921,1315.1947140908,4681.6977743759,10.3838027417,72.0662580006,1.5509029779,8.6966522125,426.4258468178,2.455354808,484.1136398271,3.75985263985484E-05,475.7431120726,55.0787973456,5.7977681416,8.6966522125,118.6397294824,1.6233750797,1.3566777451,150.7419716827,401.7853322158,0.8406763805,0.5217991327,4311.5392673728,5638.3295177469,8.8647874886,0.5797768142,11.5143675293,45.5124799119,806.1796600953,1.8204991965,26.0899566374,6.80947868235853E-06,185.8547049905,0.121
BMDS_GaAs-GaAs_733,19.8231767532,1.2853024178,1,0,2,2,10,1,1,0.4643291487,4.0476947898,14.1888178135,5.327331,0.58518,2.4090883855,129.5262332721,16.190779159,56.6677270565,292.738596893,8.0751511056,8.0286026155,216.3492865123,3087.9863551026,7.5287123089,4.9179491695,2819.0372747974,6808.2226363646,1.4207408712,102.5483474984,23.5393690498,67.3738797754,583.7990195261,1.8376534345,505.9618487191,5.0375585505871E-05,161.9077915901,4.0476947898,0,4.0476947898,10.521173067,0.7488235361,0.9208505647,99.3709070884,745.1806107935,0.0404769479,0.0607154218,1592.9500460334,3217.9173578536,0.0890492854,2.8131478789,0.3582209889,44.7472659007,452.6537083381,0.1942893499,44.5246426873,2.57635773367778E-06,40.4769478975,0.044
BMDS_FeBr2-FeBr2_388,33.1907806246,2.2462657674,0.6658178404,0.47080431,2,3.3333333333,8.6666666667,0.642312448,1.1788437761,0.2940463743,3.6003151063,11.2254083027,5.288136,2.60305,2.452494521,126.0110287207,14.4012604252,61.2053568072,287.6795782544,10.6569327147,9.6668460604,1168.6622835073,4103.9991896794,6.6605829467,4.2123686744,956.9637552564,1195.3046152939,1.7065493604,272.5078503964,11.2329831317,20.8818276166,53.0146399404,0.0043923844,338.4296199929,9.22040698725223E-05,75.6066172324,32.4028359568,0,32.4028359568,86.6199811426,4.0683560701,3.1862788691,1112.1373363382,1358.7589211203,0.6840598702,0.2520220574,5563.2069022656,10088.0829278722,0.0900078777,182.1399412281,17.1158980154,28.8025208505,1205.2954897139,2.8830603308,223.219536591,6.66778357688056E-05,147.6129193586,0.055
BMDS_BrBiS-BrBiS_202,38.8977131619,2.0229257545,0.6944619143,0.4320961046,2,4,6.6666666667,0.7189987408,1.1481216968,0.2963192451,3.9970494566,13.8359698712,3.463721,3.60298,2.9362887992,101.9247611434,13.9896730981,65.9513160339,223.7728153032,11.0718269948,10.5402194171,1048.426072467,4275.8436562011,7.2946152583,4.4167396495,1307.3549362657,2098.1911565019,2.3622562289,196.6348480176,10.1525056198,15.0488912041,49.4135239073,0.0078142317,363.7315005509,8.38780828468139E-05,80.7403990234,229.8303437547,9.9926236415,5.9955741849,611.5321789575,2.9977870925,2.5061500093,683.8951620248,1465.9178882092,0.9792771169,1.5788345354,868.638787909,5244.3886952778,1.8746161951,105.9018253527,28.9386380658,28.5189478729,666.0583288247,0.3067535605,207.8465717434,1.84863537367889E-05,111.1179748936,0.07
BMDS_AsMoBi-BiMoAs_317,69.2392710988,3.9845808347,0.5901095479,0.3691126266,1.6666666667,2,8.3333333333,0.7876560002,1.1104548984,0.3054879171,3.2457655788,9.123515427,25.331073,4.09181,2.9932898739,269.3985430416,19.4745934729,48.6864836822,678.3013889668,6.5564464692,6.5239888134,296.0138207878,2281.7732019063,6.7187347481,4.8686483682,1766.9947811064,5962.4713682813,0.3959834006,82.8319375713,31.7435873608,35.3788448091,580.9920386077,0.2554417511,464.1444777704,6.93555188880975E-05,155.7967477831,133.0763887314,3.2457655788,29.2118902093,366.9026393354,0.454407181,1.7527134126,62.6432756711,60.6958163238,0.3245765579,0.1298306232,7632.742335139,9980.7291548531,0.4187037597,4.7388177451,1.6228827894,81.4687160282,1335.3079591241,4.2237147477,152.5509822043,3.90627887410265E-05,126.5848575737,0.027
BMDS_AsS2-AsS2_362,22.4225380432,1.4321842642,0.6666666667,0.4714045208,2,3.6666666667,3.3333333333,0.6673639605,1.1663180198,0.3007768373,3.4775471757,10.4728720796,4.665886,2.91129,2.4799216802,55.6407548118,10.4326415272,55.6407548118,111.5075501899,8.9720717134,9.003369638,695.509435147,3476.1561568647,6.2595849163,3.6166490628,1350.5402211685,2496.4267910449,2.4621034004,78.9403208892,6.8159924644,6.016156614,34.7754717574,0.0093546019,306.0241514647,5.68926717950246E-05,67.4644152093,59.1183019875,3.4775471757,3.4775471757,149.0358482916,1.3910188703,1.3145128324,424.2607554397,182.9189814437,0.1738773588,0.5564075481,2439.9862003827,588.1575538321,1.3179903796,6.7464415209,13.099920211,90.3119001538,77.8970567365,1.7363740803,90.4162265691,1.13993996420593E-05,36.8620000628,0.038
BMDS_Al2O2-Al2O2_591,18.0542330922,2.2984086192,0.8960642796,0.1039357204,2,2.5,0,0.7510212894,1.2489787106,0.3443270783,2.9679483459,7.628653514,3.48766,3.94124,1.8362723731,23.7435867674,5.9358966919,47.4871735348,47.4853927658,10.20974231,10.7142935288,418.4807167756,3899.5873317122,4.5112814858,1.8994869414,162.6435693567,267.7089408025,2.7245765816,87.1923865066,4.2411981863,0.6588845328,10.1233750131,0.0007936294,142.4615206044,0.0332291497,15.7301262334,14.8397417296,2.9679483459,8.9038450378,32.5943055298,5.431345473,5.9269928468,292.3429120737,2185.5971619399,0.9497434707,1.7807690076,2607.8471731148,8018.8028410229,0.0623269153,15.3680365352,3.7722623477,31.0981627686,852.9560039822,7.0332439505,207.7563842148,0.0331994999,155.8172881611,0.247
BMDS_ITiCl-ClTiI_281,32.2323076408,2.509334088,0.720001719,0.3692583954,2,3.3333333333,4,0.7209054977,1.1438530083,0.3114657382,3.5464465902,10.8921639911,7.160122,3.37946,2.5416331049,60.2895920336,10.6393397706,60.2895920336,125.7321709628,11.2067712251,10.1747552673,1237.709859984,4437.3139736733,6.2062815329,3.5464465902,608.5702348804,847.9908441856,1.6987479167,120.3983152911,11.3982793409,11.3486290887,36.1737552202,0.0003156337,280.1692806267,0.0391208523,51.7781202171,17.7322329511,3.5464465902,46.1038056728,44.0255879709,5.7452434761,5.2806589728,1210.7568658984,2100.9149600416,1.2767207725,1.7022943633,6275.0825967211,11777.3590169691,0.1595900966,31.5243637404,4.5855554411,54.9699221483,1471.775334938,0.7763561695,344.0053192506,0.0390831855,302.8665388041,0.223
BMDS_ZnBr2-ZnBr2_717,24.243021957,1.4940170377,0,0,2,3.3333333333,10,0.6412028702,1.1793985912,0.330824702,3.9173738365,15.3457775919,1.835166,2.96657,2.4569456117,137.1080842785,15.6694953461,66.595355221,313.013839034,11.5954265561,10.5181487511,1271.5795473373,4465.4144362594,7.2471415976,4.5833273887,1041.2379657494,1300.5681137276,1.8568351985,296.5060256869,12.22220637,22.7207682519,57.6833297429,0.0047791961,368.2331406337,0.0001003239,82.2648505671,19.5868691826,0,19.5868691826,56.8567638634,5.1317597259,4.289524351,1271.5795473373,914.7067908295,0.6267798138,0.1175212151,1672.2485433375,3321.9330133766,0.3368941499,197.0439039774,15.7478428228,6.0719294466,393.9898736089,4.5393744543,188.0339441534,6.44368822370655E-05,69.2199956915,0.004
BMDS_TiCl2-TiCl2_551,21.4399347901,2.160179927,0.6666666667,0.4714045208,2,3.3333333333,0.6666666667,0.7183573615,1.1408213221,0.3218437491,3.2796816577,9.3154362175,5.828853,3.16727,2.4684677026,55.7545881809,9.8390449731,55.7545881809,116.2745538104,10.3637940383,9.4094066759,1144.6088985366,4103.5376901117,5.739442901,3.2796816577,562.793372461,784.2046811722,1.570967514,111.3419125972,10.5408968478,10.4949813046,33.4527529085,0.0002918917,259.0948509581,0.0361781684,47.8833522024,16.3984082885,3.2796816577,42.6358615501,40.7139680987,5.3130842855,4.8834459883,1119.6833179381,1942.8834140203,1.1806853968,1.5742471957,5803.0687251309,10891.4620202327,0.1475856746,29.1530902553,4.2406283834,50.8350656943,1361.0678879447,0.7179583914,318.1291207967,0.0361433349,280.0848135674,0.218
BMDS_Ga2Se2-Ga2Se2_601,36.1603268349,2.2808951818,0.7453343718,0.2546656282,2,2.5,10,0.7499510107,1.2500489893,0.2950073452,3.8166855664,12.6155710127,3.943383,4.82089,2.4970569973,129.7673092579,15.2667422656,61.0669690625,301.3654923236,9.7325481943,9.2898126686,744.2536854496,3591.5011179899,7.2517025762,4.5036889684,1885.4426698056,3656.3847726189,1.2251560668,96.8025960208,18.3926077445,20.6101020586,100.4551641079,0.0778603856,393.11861334,6.25363930055951E-05,110.3022128692,11.4500566992,0,11.4500566992,35.2547245769,2.8243473191,2.587712814,633.9514725804,1382.403512153,0.114500567,0.1908342783,729.3304448849,5797.5453753738,0.1984676495,2.5457292728,4.1411038396,0.7251702576,876.8453420266,1.4717139544,125.9506236915,1.7465153151883E-05,80.5320654512,0.038
BMDS_RuCl2-RuCl2_435,26.9143256971,1.6568917718,0.6666666667,0.4714045208,1.6666666667,3.3333333333,2.3333333333,0.634660947,1.1826695265,0.2951661772,3.5985885213,11.2150485542,3.558776,2.4458,2.4108306162,61.1760048628,10.795765564,61.1760048628,127.5807588472,11.3715397274,10.3243504677,1255.9073939491,4502.5539579056,6.2975299124,3.5985885213,617.5177902626,860.4585013386,1.7237239017,122.1684817111,11.5658635076,11.5154832683,36.7056029177,0.0003202744,284.2884931862,0.03969603,52.5393924116,97.1618900763,7.1971770427,32.3872966921,236.128583005,3.4546449805,4.7825241449,891.3703767369,1946.8363900471,1.3674636381,1.2954918677,8764.0024848812,15056.098528566,0.8672598336,35.5864418876,32.9486765014,80.9682417302,2006.4650018458,4.2100282956,356.2602636131,0.0396666295,206.5589811251,0.073
BMDS_ISbS-ISbS_234,34.3352787606,2.0957029415,0.7485944751,0.3555411029,2,4,6.6666666667,0.7274847728,1.1466996711,0.3015963443,3.9773045419,13.6996362694,4.739977,3.74003,2.978065371,137.2170066945,15.9092181675,65.6255249409,317.5181648388,10.4205378997,9.8398514366,984.780604567,3993.2137600375,7.5171055841,4.7727654502,1541.6231269515,2337.2033544618,1.8335373938,153.3847496572,13.7217006695,18.8723100512,61.4493551719,0.0142785233,403.6964109998,8.36208393405458E-05,104.0065137699,73.5801340246,3.9773045419,5.9659568128,189.9858947038,2.2670635889,1.9488792255,574.322775846,676.1417721179,0.6761417721,0.7954609084,2052.9851718998,5060.5830934164,1.0102353536,63.0999365568,12.9143078475,59.4805894237,208.888034539,0.9522064804,125.2850930689,1.85521370355526E-05,67.0175815305,0.042
